patch_stem,sample,row,col,tumor_frac,hepatocyte_frac,caf_frac,leaving_score,leaving_score_resid,pred_raw,pred_resid,pred_raw_smooth,pred_resid_smooth,predictor
IU_PDA_T11_patch-001277_31_101,IU_PDA_T11,31,101,0.7695403695106506,6.725525599904358e-05,0.000139008188853,0.8849605245197534,-0.1959753160150537,0.47429996728897095,0.19756105542182922,0.32686937289933365,0.14983704251547655,bridge128
IU_PDA_T11_patch-001279_71_29,IU_PDA_T11,71,29,0.5463603734970093,6.0032038163626567e-05,0.0260761324316263,0.6965239207322648,0.5368361358715973,0.35893693566322327,-0.03813491389155388,0.2573996143681662,0.043239237141928503,bridge128
IU_PDA_T11_patch-001280_50_76,IU_PDA_T11,50,76,0.3022267818450928,0.0007733716047368,0.0001286782207898,-1.1477673362440066,-0.7044324623879917,-0.7689124941825867,-0.0589551143348217,0.12184594358716692,0.0899458348618022,bridge128
IU_PDA_T11_patch-001281_54_70,IU_PDA_T11,54,70,0.4022055268287658,0.0006629312993027,0.0001133773330366,0.7867133217434028,1.274423515685386,0.18102309107780457,-0.099018894135952,0.2744184945310865,-0.06088421932820763,bridge128
IU_PDA_T11_patch-001282_61_101,IU_PDA_T11,61,101,0.6930134892463684,2.73064142675139e-05,5.495455116033554e-05,-0.9925244343814734,-2.205451622955312,0.22244355082511902,-0.1934664100408554,0.06519221439957619,-0.13278545066714287,bridge128
IU_PDA_T11_patch-001283_21_77,IU_PDA_T11,21,77,0.3405393958091736,3.819724224740639e-05,9.357486851513386e-05,0.2432947611757,0.8641603970877665,-0.17544770240783691,0.13449712097644806,0.4040727061884744,0.26079143051590237,bridge128
IU_PDA_T11_patch-001284_40_62,IU_PDA_T11,40,62,0.39659184217453,3.815774107351899e-05,0.0082275392487645,0.5220644168991123,0.9687347824509628,0.3782427906990051,0.09857945889234543,0.25774415475981577,0.009816773435367005,bridge128
IU_PDA_T11_patch-001285_64_28,IU_PDA_T11,64,28,0.4309608042240143,5.8104127674596384e-05,0.0380162596702575,-0.2008884501878264,-0.0818663059221164,-0.29398155212402344,-0.11641246825456619,0.05706330495221274,-0.05335537237780435,bridge128
IU_PDA_T11_patch-001286_63_93,IU_PDA_T11,63,93,0.4822205007076263,3.860779543174431e-05,0.0178815852850675,0.5168920041588193,0.5909625616647574,0.29294759035110474,-0.058983977884054184,0.26243225431868006,-0.022534717938729694,bridge128
IU_PDA_T11_patch-001287_71_73,IU_PDA_T11,71,73,0.4327722489833832,5.832175156683661e-05,0.2466951310634613,-1.5980806990674925,-1.8320986279087548,0.29461559653282166,0.1763180047273636,-0.014220880610602242,0.04301961298499789,bridge128
IU_PDA_T11_patch-001288_72_60,IU_PDA_T11,72,60,0.2702682614326477,3.722816109075211e-05,0.0024875220842659,0.1488201936963312,1.0510705484535114,-0.695340633392334,-0.1677967756986618,-0.0934488879782813,0.0024401401834828512,bridge128
IU_PDA_T11_patch-001289_16_90,IU_PDA_T11,16,90,0.8441450595855713,1.958038956217933e-05,4.198924580123276e-05,-0.4366772065187411,-2.1676490883141004,0.2131853699684143,-0.05675862357020378,0.3333546093532017,0.08494482761515039,bridge128
IU_PDA_T11_patch-001290_75_65,IU_PDA_T11,75,65,0.2266384065151214,0.0029818308539688,0.0053169168531894,-0.5884219147969765,0.3208856992323234,0.5879523158073425,0.28460457921028137,0.049786307982036045,0.061882496412311284,bridge128
